x,y,z,var.x,var.y 
153.000000,0.100000,153.000000,5.003754,0.004887 
153.100000,0.100000,153.100000,4.979694,0.002081 
153.200000,0.100000,153.200000,4.959353,-0.002426 
153.300000,0.100000,153.300000,4.953943,-0.007525 
153.400000,0.100000,153.400000,4.969274,-0.011771 
153.500000,0.100000,153.500000,5.004389,-0.013471 
153.600000,0.100000,153.600000,5.052808,-0.010971 
153.700000,0.100000,153.700000,5.103704,-0.003350 
153.800000,0.100000,153.800000,5.142101,0.008683 
153.900000,0.100000,153.900000,5.149968,0.022282 
154.000000,0.100000,154.000000,5.110666,0.032882 
154.100000,0.100000,154.100000,5.016914,0.035646 
154.200000,0.100000,154.200000,4.878980,0.027402 
154.300000,0.100000,154.300000,4.727980,0.008220 
154.400000,0.100000,154.400000,4.610662,-0.018163 
154.500000,0.100000,154.500000,4.576045,-0.045263 
154.600000,0.100000,154.600000,4.658532,-0.065776 
154.700000,0.100000,154.700000,4.864093,-0.073735 
154.800000,0.100000,154.800000,5.164956,-0.066144 
154.900000,0.100000,154.900000,5.504685,-0.043594 
155.000000,0.100000,155.000000,5.811553,-0.009826 
155.100000,0.100000,155.100000,6.015420,0.029473 
155.200000,0.100000,155.200000,6.062909,0.068168 
155.300000,0.100000,155.300000,5.926988,0.101006 
155.400000,0.100000,155.400000,5.609470,0.124482 
155.500000,0.100000,155.500000,5.137116,0.137133 
155.600000,0.100000,155.600000,4.553540,0.139348 
155.700000,0.100000,155.700000,3.909587,0.132859 
155.800000,0.100000,155.800000,3.254532,0.120118 
155.900000,0.100000,155.900000,2.629630,0.103721 
156.000000,0.100000,156.000000,2.064611,0.085984 
156.100000,0.100000,156.100000,1.576904,0.068703 
156.200000,0.100000,156.200000,1.172918,0.053075 
156.300000,0.100000,156.300000,0.850510,0.039743 
156.400000,0.100000,156.400000,0.601827,0.028907 
156.500000,0.100000,156.500000,0.415961,0.020460 
156.600000,0.100000,156.600000,0.281064,0.014113 
156.700000,0.100000,156.700000,0.185820,0.009500 
156.800000,0.100000,156.800000,0.120298,0.006249 
156.900000,0.100000,156.900000,0.076316,0.004020 
157.000000,0.100000,157.000000,0.047475,0.002532 
157.100000,0.100000,157.100000,0.028980,0.001563 
157.200000,0.100000,157.200000,0.017369,0.000946 
157.300000,0.100000,157.300000,0.010227,0.000562 
157.400000,0.100000,157.400000,0.005919,0.000328 
157.500000,0.100000,157.500000,0.003369,0.000188 
157.600000,0.100000,157.600000,0.001887,0.000106 
157.700000,0.100000,157.700000,0.001040,0.000059 
157.800000,0.100000,157.800000,0.000565,0.000032 
157.900000,0.100000,157.900000,0.000302,0.000017 
158.000000,0.100000,158.000000,0.000159,0.000009 
158.100000,0.100000,158.100000,0.000083,0.000005 
158.200000,0.100000,158.200000,0.000042,0.000002 
158.300000,0.100000,158.300000,0.000021,0.000001 
158.400000,0.100000,158.400000,0.000011,0.000001 
158.500000,0.100000,158.500000,0.000005,0.000000 
158.600000,0.100000,158.600000,0.000003,0.000000 
158.700000,0.100000,158.700000,0.000001,0.000000 
158.800000,0.100000,158.800000,0.000001,0.000000 
158.900000,0.100000,158.900000,0.000000,0.000000 
159.000000,0.100000,159.000000,0.000000,0.000000 
159.100000,0.100000,159.100000,0.000000,0.000000 
159.200000,0.100000,159.200000,0.000000,0.000000 
159.300000,0.100000,159.300000,0.000000,0.000000 
159.400000,0.100000,159.400000,0.000000,0.000000 
159.500000,0.100000,159.500000,0.000000,0.000000 
159.600000,0.100000,159.600000,0.000000,0.000000 
159.700000,0.100000,159.700000,0.000000,0.000000 
159.800000,0.100000,159.800000,0.000000,0.000000 
159.900000,0.100000,159.900000,0.000000,0.000000 
160.000000,0.100000,160.000000,0.000000,0.000000 
160.100000,0.100000,160.100000,0.000000,0.000000 
160.200000,0.100000,160.200000,0.000000,0.000000 
160.300000,0.100000,160.300000,0.000000,0.000000 
160.400000,0.100000,160.400000,0.000000,0.000000 
160.500000,0.100000,160.500000,0.000000,0.000000 
160.600000,0.100000,160.600000,0.000000,0.000000 
160.700000,0.100000,160.700000,0.000000,0.000000 
160.800000,0.100000,160.800000,0.000000,0.000000 
160.900000,0.100000,160.900000,-0.000000,-0.000000 
161.000000,0.100000,161.000000,-0.000000,-0.000000 
161.100000,0.100000,161.100000,-0.000000,-0.000000 
161.200000,0.100000,161.200000,-0.000000,-0.000000 
161.300000,0.100000,161.300000,0.000000,-0.000000 
161.400000,0.100000,161.400000,0.000000,0.000000 
161.500000,0.100000,161.500000,0.000000,0.000000 
161.600000,0.100000,161.600000,0.000000,0.000000 
161.700000,0.100000,161.700000,0.000000,0.000000 
161.800000,0.100000,161.800000,0.000000,0.000000 
161.900000,0.100000,161.900000,-0.000000,-0.000000 
162.000000,0.100000,162.000000,-0.000000,-0.000000 
162.100000,0.100000,162.100000,-0.000000,-0.000000 
162.200000,0.100000,162.200000,-0.000000,-0.000000 
162.300000,0.100000,162.300000,-0.000000,-0.000000 
162.400000,0.100000,162.400000,-0.000000,-0.000000 
162.500000,0.100000,162.500000,-0.000000,-0.000000 
162.600000,0.100000,162.600000,-0.000000,-0.000000 
162.700000,0.100000,162.700000,-0.000000,-0.000000 
162.800000,0.100000,162.800000,-0.000000,-0.000000 
162.900000,0.100000,162.900000,-0.000000,-0.000000 
163.000000,0.100000,163.000000,-0.000000,-0.000000 
163.100000,0.100000,163.100000,-0.000000,-0.000000 
163.200000,0.100000,163.200000,0.000000,-0.000000 
163.300000,0.100000,163.300000,0.000000,0.000000 
163.400000,0.100000,163.400000,0.000000,0.000000 
163.500000,0.100000,163.500000,0.000000,0.000000 
163.600000,0.100000,163.600000,0.000000,0.000000 
163.700000,0.100000,163.700000,0.000000,0.000000 
163.800000,0.100000,163.800000,0.000000,0.000000 
163.900000,0.100000,163.900000,0.000000,0.000000 
164.000000,0.100000,164.000000,0.000000,0.000000 
164.100000,0.100000,164.100000,0.000000,0.000000 
164.200000,0.100000,164.200000,0.000000,0.000000 
164.300000,0.100000,164.300000,0.000000,0.000000 
164.400000,0.100000,164.400000,0.000000,0.000000 
164.500000,0.100000,164.500000,0.000000,0.000000 
164.600000,0.100000,164.600000,0.000000,0.000000 
164.700000,0.100000,164.700000,0.000000,0.000000 
164.800000,0.100000,164.800000,0.000000,0.000000 
164.900000,0.100000,164.900000,-0.000000,0.000000 
165.000000,0.100000,165.000000,-0.000000,-0.000000 
165.100000,0.100000,165.100000,-0.000000,-0.000000 
165.200000,0.100000,165.200000,-0.000000,-0.000000 
165.300000,0.100000,165.300000,-0.000000,-0.000000 
165.400000,0.100000,165.400000,-0.000000,-0.000000 
165.500000,0.100000,165.500000,-0.000000,-0.000000 
165.600000,0.100000,165.600000,-0.000000,-0.000000 
165.700000,0.100000,165.700000,-0.000000,-0.000000 
165.800000,0.100000,165.800000,-0.000000,-0.000000 
165.900000,0.100000,165.900000,-0.000000,-0.000000 
166.000000,0.100000,166.000000,-0.000000,-0.000000 
166.100000,0.100000,166.100000,-0.000000,-0.000000 
166.200000,0.100000,166.200000,-0.000000,-0.000000 
166.300000,0.100000,166.300000,-0.000000,-0.000000 
166.400000,0.100000,166.400000,0.000000,-0.000000 
166.500000,0.100000,166.500000,0.000000,0.000000 
166.600000,0.100000,166.600000,0.000000,0.000000 
166.700000,0.100000,166.700000,0.000000,0.000000 
166.800000,0.100000,166.800000,0.000000,0.000000 
166.900000,0.100000,166.900000,0.000000,0.000000 
167.000000,0.100000,167.000000,0.000000,0.000000 
167.100000,0.100000,167.100000,0.000000,0.000000 
167.200000,0.100000,167.200000,0.000000,0.000000 
167.300000,0.100000,167.300000,0.000000,0.000000 
167.400000,0.100000,167.400000,0.000000,0.000000 
167.500000,0.100000,167.500000,0.000000,0.000000 
167.600000,0.100000,167.600000,0.000000,0.000000 
167.700000,0.100000,167.700000,0.000000,0.000000 
167.800000,0.100000,167.800000,0.000000,0.000000 
167.900000,0.100000,167.900000,0.000000,0.000000 
168.000000,0.100000,168.000000,0.000000,0.000000 
168.100000,0.100000,168.100000,0.000000,0.000000 
168.200000,0.100000,168.200000,0.000000,0.000000 
168.300000,0.100000,168.300000,-0.000000,0.000000 
168.400000,0.100000,168.400000,-0.000000,-0.000000 
168.500000,0.100000,168.500000,-0.000000,-0.000000 
168.600000,0.100000,168.600000,-0.000000,-0.000000 
168.700000,0.100000,168.700000,-0.000000,-0.000000 
168.800000,0.100000,168.800000,-0.000000,-0.000000 
168.900000,0.100000,168.900000,-0.000000,-0.000000 
169.000000,0.100000,169.000000,-0.000000,-0.000000 
169.100000,0.100000,169.100000,-0.000000,-0.000000 
169.200000,0.100000,169.200000,-0.000000,-0.000000 
169.300000,0.100000,169.300000,-0.000000,-0.000000 
169.400000,0.100000,169.400000,-0.000000,-0.000000 
169.500000,0.100000,169.500000,-0.000000,-0.000000 
169.600000,0.100000,169.600000,-0.000000,-0.000000 
169.700000,0.100000,169.700000,-0.000000,-0.000000 
169.800000,0.100000,169.800000,-0.000000,-0.000000 
169.900000,0.100000,169.900000,-0.000000,-0.000000 
170.000000,0.100000,170.000000,-0.000000,-0.000000 
170.100000,0.100000,170.100000,-0.000000,-0.000000 
170.200000,0.100000,170.200000,-0.000000,-0.000000 
170.300000,0.100000,170.300000,-0.000000,-0.000000 
170.400000,0.100000,170.400000,-0.000000,-0.000000 
170.500000,0.100000,170.500000,-0.000000,-0.000000 
170.600000,0.100000,170.600000,-0.000000,-0.000000 
170.700000,0.100000,170.700000,-0.000000,-0.000000 
170.800000,0.100000,170.800000,-0.000000,-0.000000 
170.900000,0.100000,170.900000,-0.000000,-0.000000 
171.000000,0.100000,171.000000,-0.000000,-0.000000 
171.100000,0.100000,171.100000,-0.000000,-0.000000 
171.200000,0.100000,171.200000,-0.000000,-0.000000 
171.300000,0.100000,171.300000,0.000000,-0.000000 
171.400000,0.100000,171.400000,0.000000,0.000000 
171.500000,0.100000,171.500000,0.000000,0.000000 
171.600000,0.100000,171.600000,0.000000,0.000000 
171.700000,0.100000,171.700000,0.000000,0.000000 
171.800000,0.100000,171.800000,0.000000,0.000000 
171.900000,0.100000,171.900000,0.000000,0.000000 
172.000000,0.100000,172.000000,0.000000,0.000000 
172.100000,0.100000,172.100000,0.000000,0.000000 
172.200000,0.100000,172.200000,0.000000,0.000000 
172.300000,0.100000,172.300000,0.000000,0.000000 
172.400000,0.100000,172.400000,0.000000,0.000000 
172.500000,0.100000,172.500000,0.000000,0.000000 
172.600000,0.100000,172.600000,0.000000,0.000000 
172.700000,0.100000,172.700000,0.000000,0.000000 
172.800000,0.100000,172.800000,0.000000,0.000000 
172.900000,0.100000,172.900000,0.000000,0.000000 
173.000000,0.100000,173.000000,0.000000,0.000000 
173.100000,0.100000,173.100000,0.000000,0.000000 
173.200000,0.100000,173.200000,0.000000,0.000000 
173.300000,0.100000,173.300000,0.000000,0.000000 
173.400000,0.100000,173.400000,0.000000,0.000000 
173.500000,0.100000,173.500000,-0.000000,0.000000 
173.600000,0.100000,173.600000,-0.000000,-0.000000 
173.700000,0.100000,173.700000,-0.000000,-0.000000 
173.800000,0.100000,173.800000,-0.000000,-0.000000 
173.900000,0.100000,173.900000,-0.000000,-0.000000 
174.000000,0.100000,174.000000,-0.000000,-0.000000 
174.100000,0.100000,174.100000,-0.000000,-0.000000 
174.200000,0.100000,174.200000,-0.000000,-0.000000 
174.300000,0.100000,174.300000,-0.000000,-0.000000 
174.400000,0.100000,174.400000,-0.000000,-0.000000 
174.500000,0.100000,174.500000,-0.000000,-0.000000 
174.600000,0.100000,174.600000,-0.000000,-0.000000 
174.700000,0.100000,174.700000,-0.000000,-0.000000 
174.800000,0.100000,174.800000,-0.000000,-0.000000 
174.900000,0.100000,174.900000,-0.000000,-0.000000 
175.000000,0.100000,175.000000,-0.000000,-0.000000 
175.100000,0.100000,175.100000,-0.000000,-0.000000 
175.200000,0.100000,175.200000,-0.000000,-0.000000 
175.300000,0.100000,175.300000,-0.000000,-0.000000 
175.400000,0.100000,175.400000,0.000000,-0.000000 
175.500000,0.100000,175.500000,0.000000,0.000000 
175.600000,0.100000,175.600000,0.000000,0.000000 
175.700000,0.100000,175.700000,0.000000,0.000000 
175.800000,0.100000,175.800000,0.000000,0.000000 
175.900000,0.100000,175.900000,0.000000,0.000000 
176.000000,0.100000,176.000000,0.000000,0.000000 
176.100000,0.100000,176.100000,0.000000,0.000000 
176.200000,0.100000,176.200000,0.000000,0.000000 
176.300000,0.100000,176.300000,0.000000,0.000000 
176.400000,0.100000,176.400000,0.000000,0.000000 
176.500000,0.100000,176.500000,0.000000,0.000000 
176.600000,0.100000,176.600000,0.000000,0.000000 
176.700000,0.100000,176.700000,0.000000,0.000000 
176.800000,0.100000,176.800000,0.000000,0.000000 
176.900000,0.100000,176.900000,0.000000,0.000000 
177.000000,0.100000,177.000000,0.000000,0.000000 
177.100000,0.100000,177.100000,0.000000,0.000000 
177.200000,0.100000,177.200000,0.000000,0.000000 
177.300000,0.100000,177.300000,0.000000,0.000000 
177.400000,0.100000,177.400000,0.000000,0.000000 
177.500000,0.100000,177.500000,-0.000000,0.000000 
177.600000,0.100000,177.600000,-0.000000,-0.000000 
177.700000,0.100000,177.700000,-0.000000,-0.000000 
177.800000,0.100000,177.800000,-0.000000,-0.000000 
177.900000,0.100000,177.900000,-0.000000,-0.000000 
178.000000,0.100000,178.000000,-0.000000,-0.000000 
178.100000,0.100000,178.100000,-0.000000,-0.000000 
178.200000,0.100000,178.200000,-0.000000,-0.000000 
178.300000,0.100000,178.300000,-0.000000,-0.000000 
178.400000,0.100000,178.400000,-0.000000,-0.000000 
178.500000,0.100000,178.500000,-0.000000,-0.000000 
178.600000,0.100000,178.600000,-0.000000,-0.000000 
178.700000,0.100000,178.700000,-0.000000,-0.000000 
178.800000,0.100000,178.800000,0.000000,-0.000000 
178.900000,0.100000,178.900000,0.000000,0.000000 
179.000000,0.100000,179.000000,0.000000,0.000000 
179.100000,0.100000,179.100000,0.000000,0.000000 
179.200000,0.100000,179.200000,0.000000,0.000000 
179.300000,0.100000,179.300000,0.000000,0.000000 
179.400000,0.100000,179.400000,0.000000,0.000000 
179.500000,0.100000,179.500000,0.000000,0.000000 
179.600000,0.100000,179.600000,0.000000,0.000000 
179.700000,0.100000,179.700000,0.000000,0.000000 
179.800000,0.100000,179.800000,-0.000000,0.000000 
179.900000,0.100000,179.900000,-0.000000,-0.000000 
180.000000,0.100000,180.000000,-0.000000,-0.000000 
180.100000,0.100000,180.100000,-0.000000,-0.000000 
180.200000,0.100000,180.200000,-0.000000,-0.000000 
180.300000,0.100000,180.300000,-0.000000,-0.000000 
180.400000,0.100000,180.400000,-0.000000,-0.000000 
180.500000,0.100000,180.500000,-0.000000,-0.000000 
180.600000,0.100000,180.600000,-0.000000,-0.000000 
180.700000,0.100000,180.700000,-0.000000,-0.000000 
180.800000,0.100000,180.800000,-0.000000,-0.000000 
180.900000,0.100000,180.900000,-0.000000,-0.000000 
181.000000,0.100000,181.000000,-0.000000,-0.000000 
181.100000,0.100000,181.100000,-0.000000,-0.000000 
181.200000,0.100000,181.200000,-0.000000,-0.000000 
181.300000,0.100000,181.300000,-0.000000,-0.000000 
181.400000,0.100000,181.400000,-0.000000,-0.000000 
181.500000,0.100000,181.500000,-0.000000,-0.000000 
181.600000,0.100000,181.600000,-0.000000,-0.000000 
181.700000,0.100000,181.700000,-0.000000,-0.000000 
181.800000,0.100000,181.800000,-0.000000,-0.000000 
181.900000,0.100000,181.900000,-0.000000,-0.000000 
182.000000,0.100000,182.000000,0.000000,-0.000000 
182.100000,0.100000,182.100000,0.000000,0.000000 
182.200000,0.100000,182.200000,0.000000,0.000000 
182.300000,0.100000,182.300000,0.000000,0.000000 
182.400000,0.100000,182.400000,0.000000,0.000000 
182.500000,0.100000,182.500000,0.000000,0.000000 
182.600000,0.100000,182.600000,0.000000,0.000000 
182.700000,0.100000,182.700000,0.000000,0.000000 
182.800000,0.100000,182.800000,0.000000,0.000000 
182.900000,0.100000,182.900000,0.000000,0.000000 
183.000000,0.100000,183.000000,0.000000,0.000000 
183.100000,0.100000,183.100000,0.000000,0.000000 
183.200000,0.100000,183.200000,0.000000,0.000000 
183.300000,0.100000,183.300000,0.000000,0.000000 
183.400000,0.100000,183.400000,0.000000,0.000000 
183.500000,0.100000,183.500000,0.000000,0.000000 
183.600000,0.100000,183.600000,0.000000,0.000000 
183.700000,0.100000,183.700000,0.000000,0.000000 
183.800000,0.100000,183.800000,0.000000,0.000000 
183.900000,0.100000,183.900000,0.000000,0.000000 
184.000000,0.100000,184.000000,0.000000,0.000000 
184.100000,0.100000,184.100000,0.000000,0.000000 
184.200000,0.100000,184.200000,0.000000,0.000000 
184.300000,0.100000,184.300000,0.000000,0.000000 
184.400000,0.100000,184.400000,0.000000,0.000000 
184.500000,0.100000,184.500000,0.000000,0.000000 
184.600000,0.100000,184.600000,0.000000,0.000000 
184.700000,0.100000,184.700000,0.000000,0.000000 
184.800000,0.100000,184.800000,-0.000000,0.000000 
184.900000,0.100000,184.900000,-0.000000,-0.000000 
185.000000,0.100000,185.000000,-0.000000,-0.000000 
185.100000,0.100000,185.100000,-0.000000,-0.000000 
185.200000,0.100000,185.200000,-0.000000,-0.000000 
185.300000,0.100000,185.300000,-0.000000,-0.000000 
185.400000,0.100000,185.400000,-0.000000,-0.000000 
185.500000,0.100000,185.500000,-0.000000,-0.000000 
185.600000,0.100000,185.600000,-0.000000,-0.000000 
185.700000,0.100000,185.700000,-0.000000,-0.000000 
185.800000,0.100000,185.800000,-0.000000,-0.000000 
185.900000,0.100000,185.900000,-0.000000,-0.000000 
186.000000,0.100000,186.000000,-0.000000,-0.000000 
186.100000,0.100000,186.100000,-0.000000,-0.000000 
186.200000,0.100000,186.200000,-0.000000,-0.000000 
186.300000,0.100000,186.300000,-0.000000,-0.000000 
186.400000,0.100000,186.400000,-0.000000,-0.000000 
186.500000,0.100000,186.500000,-0.000000,-0.000000 
186.600000,0.100000,186.600000,-0.000000,-0.000000 
186.700000,0.100000,186.700000,-0.000000,-0.000000 
186.800000,0.100000,186.800000,-0.000000,-0.000000 
186.900000,0.100000,186.900000,-0.000000,-0.000000 
187.000000,0.100000,187.000000,-0.000000,-0.000000 
187.100000,0.100000,187.100000,-0.000000,-0.000000 
187.200000,0.100000,187.200000,-0.000000,-0.000000 
187.300000,0.100000,187.300000,-0.000000,-0.000000 
187.400000,0.100000,187.400000,-0.000000,-0.000000 
187.500000,0.100000,187.500000,-0.000000,-0.000000 
187.600000,0.100000,187.600000,-0.000000,-0.000000 
187.700000,0.100000,187.700000,-0.000000,-0.000000 
187.800000,0.100000,187.800000,-0.000000,-0.000000 
187.900000,0.100000,187.900000,0.000000,0.000000 
188.000000,0.100000,188.000000,0.000000,0.000000 
188.100000,0.100000,188.100000,0.000000,0.000000 
188.200000,0.100000,188.200000,0.000000,0.000000 
188.300000,0.100000,188.300000,0.000000,0.000000 
188.400000,0.100000,188.400000,0.000000,0.000000 
188.500000,0.100000,188.500000,0.000000,0.000000 
188.600000,0.100000,188.600000,0.000000,0.000000 
188.700000,0.100000,188.700000,0.000000,0.000000 
188.800000,0.100000,188.800000,0.000000,0.000000 
188.900000,0.100000,188.900000,0.000000,0.000000 
189.000000,0.100000,189.000000,0.000000,0.000000 
189.100000,0.100000,189.100000,0.000000,0.000000 
189.200000,0.100000,189.200000,0.000000,0.000000 
189.300000,0.100000,189.300000,0.000000,0.000000 
189.400000,0.100000,189.400000,0.000000,0.000000 
189.500000,0.100000,189.500000,0.000000,0.000000 
189.600000,0.100000,189.600000,0.000000,0.000000 
189.700000,0.100000,189.700000,0.000000,0.000000 
189.800000,0.100000,189.800000,0.000000,0.000000 
189.900000,0.100000,189.900000,0.000000,0.000000 
190.000000,0.100000,190.000000,0.000000,0.000000 
190.100000,0.100000,190.100000,0.000000,0.000000 
190.200000,0.100000,190.200000,0.000000,0.000000 
190.300000,0.100000,190.300000,0.000000,0.000000 
190.400000,0.100000,190.400000,0.000000,0.000000 
190.500000,0.100000,190.500000,0.000000,0.000000 
190.600000,0.100000,190.600000,0.000000,0.000000 
190.700000,0.100000,190.700000,0.000000,0.000000 
190.800000,0.100000,190.800000,0.000000,0.000000 
190.900000,0.100000,190.900000,0.000000,0.000000 
191.000000,0.100000,191.000000,0.000000,0.000000 
191.100000,0.100000,191.100000,0.000000,0.000000 
191.200000,0.100000,191.200000,0.000000,0.000000 
191.300000,0.100000,191.300000,0.000000,0.000000 
191.400000,0.100000,191.400000,0.000000,0.000000 
191.500000,0.100000,191.500000,0.000000,0.000000 
191.600000,0.100000,191.600000,0.000000,0.000000 
191.700000,0.100000,191.700000,0.000000,0.000000 
191.800000,0.100000,191.800000,0.000000,0.000000 
191.900000,0.100000,191.900000,0.000000,0.000000 
192.000000,0.100000,192.000000,0.000000,0.000000 
192.100000,0.100000,192.100000,0.000000,0.000000 
192.200000,0.100000,192.200000,0.000000,0.000000 
192.300000,0.100000,192.300000,0.000000,0.000000 
192.400000,0.100000,192.400000,0.000000,0.000000 
192.500000,0.100000,192.500000,0.000000,0.000000 
192.600000,0.100000,192.600000,0.000000,0.000000 
192.700000,0.100000,192.700000,0.000000,0.000000 
192.800000,0.100000,192.800000,0.000000,0.000000 
192.900000,0.100000,192.900000,0.000000,0.000000 
193.000000,0.100000,193.000000,0.000000,0.000000 
193.100000,0.100000,193.100000,0.000000,0.000000 
193.200000,0.100000,193.200000,0.000000,0.000000 
193.300000,0.100000,193.300000,0.000000,0.000000 
193.400000,0.100000,193.400000,0.000000,0.000000 
193.500000,0.100000,193.500000,0.000000,0.000000 
193.600000,0.100000,193.600000,0.000000,0.000000 
193.700000,0.100000,193.700000,0.000000,0.000000 
193.800000,0.100000,193.800000,0.000000,0.000000 
193.900000,0.100000,193.900000,0.000000,0.000000 
194.000000,0.100000,194.000000,0.000000,0.000000 
194.100000,0.100000,194.100000,0.000000,0.000000 
194.200000,0.100000,194.200000,-0.000000,-0.000000 
194.300000,0.100000,194.300000,-0.000000,-0.000000 
194.400000,0.100000,194.400000,-0.000000,-0.000000 
194.500000,0.100000,194.500000,-0.000000,-0.000000 
194.600000,0.100000,194.600000,-0.000000,-0.000000 
194.700000,0.100000,194.700000,-0.000000,-0.000000 
194.800000,0.100000,194.800000,-0.000000,-0.000000 
194.900000,0.100000,194.900000,-0.000000,-0.000000 
195.000000,0.100000,195.000000,-0.000000,-0.000000 
195.100000,0.100000,195.100000,-0.000000,-0.000000 
195.200000,0.100000,195.200000,-0.000000,-0.000000 
195.300000,0.100000,195.300000,-0.000000,-0.000000 
195.400000,0.100000,195.400000,-0.000000,-0.000000 
195.500000,0.100000,195.500000,-0.000000,-0.000000 
195.600000,0.100000,195.600000,-0.000000,-0.000000 
195.700000,0.100000,195.700000,-0.000000,-0.000000 
195.800000,0.100000,195.800000,-0.000000,-0.000000 
195.900000,0.100000,195.900000,-0.000000,-0.000000 
196.000000,0.100000,196.000000,-0.000000,-0.000000 
196.100000,0.100000,196.100000,-0.000000,-0.000000 
196.200000,0.100000,196.200000,-0.000000,-0.000000 
196.300000,0.100000,196.300000,-0.000000,-0.000000 
196.400000,0.100000,196.400000,-0.000000,-0.000000 
196.500000,0.100000,196.500000,0.000000,-0.000000 
196.600000,0.100000,196.600000,0.000000,0.000000 
196.700000,0.100000,196.700000,0.000000,0.000000 
196.800000,0.100000,196.800000,0.000000,0.000000 
196.900000,0.100000,196.900000,0.000000,0.000000 
197.000000,0.100000,197.000000,0.000000,0.000000 
197.100000,0.100000,197.100000,0.000000,0.000000 
197.200000,0.100000,197.200000,0.000000,0.000000 
197.300000,0.100000,197.300000,0.000000,0.000000 
197.400000,0.100000,197.400000,0.000000,0.000000 
197.500000,0.100000,197.500000,0.000000,0.000000 
197.600000,0.100000,197.600000,0.000000,0.000000 
197.700000,0.100000,197.700000,0.000000,0.000000 
197.800000,0.100000,197.800000,0.000000,0.000000 
197.900000,0.100000,197.900000,0.000000,0.000000 
198.000000,0.100000,198.000000,0.000000,0.000000 
198.100000,0.100000,198.100000,0.000000,0.000000 
198.200000,0.100000,198.200000,0.000000,0.000000 
198.300000,0.100000,198.300000,0.000000,0.000000 
198.400000,0.100000,198.400000,0.000000,0.000000 
198.500000,0.100000,198.500000,0.000000,0.000000 
198.600000,0.100000,198.600000,0.000000,0.000000 
198.700000,0.100000,198.700000,0.000000,0.000000 
198.800000,0.100000,198.800000,-0.000000,-0.000000 
198.900000,0.100000,198.900000,-0.000000,-0.000000 
199.000000,0.100000,199.000000,-0.000000,-0.000000 
199.100000,0.100000,199.100000,-0.000000,-0.000000 
199.200000,0.100000,199.200000,-0.000000,-0.000000 
199.300000,0.100000,199.300000,-0.000000,-0.000000 
199.400000,0.100000,199.400000,-0.000000,-0.000000 
199.500000,0.100000,199.500000,-0.000000,-0.000000 
199.600000,0.100000,199.600000,-0.000000,-0.000000 
199.700000,0.100000,199.700000,-0.000000,-0.000000 
199.800000,0.100000,199.800000,-0.000000,-0.000000 
200.000000,0.000000,199.900000,-0.000000,-0.000000 
200.000000,0.100000,199.900000,-0.000000,-0.000000 
